blocknummer;artikelnummer;artikelalias;beschreibung;kategorie;masse;bruttopreis;blockpreis;preisgruppe;verrechenbar
BC1623470;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;3204.5;;2;ja
BC1623470;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;3328.0;;3;ja
BC1623470;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;3457.0;;4;ja
BC1623470;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;3694.5;;5;ja
BC1623470;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;3950.5;;6;ja
BC1623470;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;4484.0;;7;ja
BC1623470;US6071;U607101;Unterschrank 600mm;Unterschränke;;2993.5;;0;ja
BC1623470;US6071;U607101;Unterschrank 600mm;Unterschränke;;3094.0;;1;ja
BC1623470;US6071;U607101;Unterschrank 600mm;Unterschränke;;3204.5;;2;ja
BC1623470;US6071;U607101;Unterschrank 600mm;Unterschränke;;3328.0;;3;ja
BC1623470;US6071;U607101;Unterschrank 600mm;Unterschränke;;3457.0;;4;ja
BC1623470;US6071;U607101;Unterschrank 600mm;Unterschränke;;3694.5;;5;ja
BC1623470;US6071;U607101;Unterschrank 600mm;Unterschränke;;3950.5;;6;ja
BC1623470;US6071;U607101;Unterschrank 600mm;Unterschränke;;4484.0;;7;ja
BC1623470;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;2993.5;;0;ja
BC1623470;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3094.0;;1;ja
BC1623470;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3204.5;;2;ja
BC1623470;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3328.0;;3;ja
BC1623470;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3457.0;;4;ja
BC1623470;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3694.5;;5;ja
BC1623470;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3950.5;;6;ja
BC1623470;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4484.0;;7;ja
BC1623470;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;2993.5;;0;ja
BC1623470;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;3094.0;;1;ja
BC1623470;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;3204.5;;2;ja
BC1623470;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;3328.0;;3;ja
BC1623470;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;3457.0;;4;ja
BC1623470;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;3694.5;;5;ja
BC1623470;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;3950.5;;6;ja
BC1623470;HS2A40201;H4020124;Geschirrschrank 400mm;Zubehör;;4484.0;;7;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;2993.5;;0;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3094.0;;1;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3204.5;;2;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3328.0;;3;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3457.0;;4;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3694.5;;5;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3950.5;;6;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;4484.0;;7;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;2993.5;;0;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3094.0;;1;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3204.5;;2;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3328.0;;3;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3457.0;;4;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3694.5;;5;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3950.5;;6;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;4484.0;;7;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;2993.5;;0;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3094.0;;1;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3204.5;;2;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3328.0;;3;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3457.0;;4;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3694.5;;5;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3950.5;;6;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;4484.0;;7;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;2993.5;;0;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3094.0;;1;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3204.5;;2;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3328.0;;3;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3457.0;;4;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3694.5;;5;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3950.5;;6;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;4484.0;;7;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;2993.5;;0;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3094.0;;1;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3204.5;;2;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3328.0;;3;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3457.0;;4;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3694.5;;5;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;3950.5;;6;ja
BC1623470;W3091;O309101;Oberschrank 300mm;Oberschränke;;4484.0;;7;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;2993.5;;0;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3094.0;;1;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3204.5;;2;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3328.0;;3;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3457.0;;4;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3694.5;;5;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;3950.5;;6;ja
BC1623470;W6091;O609101;Oberschrank 600mm;Oberschränke;;4484.0;;7;ja
BC1623470;APR4060;;*  600;Arbeitsplatten;;2993.5;;0;ja
BC1623470;APR4060;;*  600;Arbeitsplatten;;3094.0;;1;ja
BC1623470;APR4060;;*  600;Arbeitsplatten;;3204.5;;2;ja
BC1623470;APR4060;;*  600;Arbeitsplatten;;3328.0;;3;ja
BC1623470;APR4060;;*  600;Arbeitsplatten;;3457.0;;4;ja
BC1623470;APR4060;;*  600;Arbeitsplatten;;3694.5;;5;ja
BC1623470;APR4060;;*  600;Arbeitsplatten;;3950.5;;6;ja
BC1623470;APR4060;;*  600;Arbeitsplatten;;4484.0;;7;ja
BC1623472;H50201;H5020101;Geschirrschrank 500mm;Zubehör;;3618.0;;0;ja
BC1623472;H50201;H5020101;Geschirrschrank 500mm;Zubehör;;3745.0;;1;ja
BC1623472;H50201;H5020101;Geschirrschrank 500mm;Zubehör;;3879.0;;2;ja
BC1623472;H50201;H5020101;Geschirrschrank 500mm;Zubehör;;4025.5;;3;ja
BC1623472;H50201;H5020101;Geschirrschrank 500mm;Zubehör;;4174.5;;4;ja
BC1623472;H50201;H5020101;Geschirrschrank 500mm;Zubehör;;4480.0;;5;ja
BC1623472;H50201;H5020101;Geschirrschrank 500mm;Zubehör;;4802.5;;6;ja
BC1623472;H50201;H5020101;Geschirrschrank 500mm;Zubehör;;5463.5;;7;ja
BC1623472;G88D201;HG6020175;Geräte-Hochschrank 600mm;Hochschränke;;3618.0;;0;ja
BC1623472;G88D201;HG6020175;Geräte-Hochschrank 600mm;Hochschränke;;3745.0;;1;ja
BC1623472;G88D201;HG6020175;Geräte-Hochschrank 600mm;Hochschränke;;3879.0;;2;ja
BC1623472;G88D201;HG6020175;Geräte-Hochschrank 600mm;Hochschränke;;4025.5;;3;ja
BC1623472;G88D201;HG6020175;Geräte-Hochschrank 600mm;Hochschränke;;4174.5;;4;ja
BC1623472;G88D201;HG6020175;Geräte-Hochschrank 600mm;Hochschränke;;4480.0;;5;ja
BC1623472;G88D201;HG6020175;Geräte-Hochschrank 600mm;Hochschränke;;4802.5;;6;ja
BC1623472;G88D201;HG6020175;Geräte-Hochschrank 600mm;Hochschränke;;5463.5;;7;ja
BC1623472;H30201;H3020101;Geschirrschrank 300mm;Zubehör;;3618.0;;0;ja
BC1623472;H30201;H3020101;Geschirrschrank 300mm;Zubehör;;3745.0;;1;ja
BC1623472;H30201;H3020101;Geschirrschrank 300mm;Zubehör;;3879.0;;2;ja
BC1623472;H30201;H3020101;Geschirrschrank 300mm;Zubehör;;4025.5;;3;ja
BC1623472;H30201;H3020101;Geschirrschrank 300mm;Zubehör;;4174.5;;4;ja
BC1623472;H30201;H3020101;Geschirrschrank 300mm;Zubehör;;4480.0;;5;ja
BC1623472;H30201;H3020101;Geschirrschrank 300mm;Zubehör;;4802.5;;6;ja
BC1623472;H30201;H3020101;Geschirrschrank 300mm;Zubehör;;5463.5;;7;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;3618.0;;0;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;3745.0;;1;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;3879.0;;2;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4025.5;;3;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4174.5;;4;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4480.0;;5;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4802.5;;6;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;5463.5;;7;ja
BC1623472;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;3618.0;;0;ja
BC1623472;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;3745.0;;1;ja
BC1623472;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;3879.0;;2;ja
BC1623472;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;4025.5;;3;ja
BC1623472;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;4174.5;;4;ja
BC1623472;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;4480.0;;5;ja
BC1623472;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;4802.5;;6;ja
BC1623472;SPU6071D;US607103;Spülenunterschrank 600mm;Unterschränke;;5463.5;;7;ja
BC1623472;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;3618.0;;0;ja
BC1623472;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;3745.0;;1;ja
BC1623472;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;3879.0;;2;ja
BC1623472;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;4025.5;;3;ja
BC1623472;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;4174.5;;4;ja
BC1623472;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;4480.0;;5;ja
BC1623472;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;4802.5;;6;ja
BC1623472;GSBVI6071D;DM607107;Front 600mm f. vollintegrierte H:711;Fronten / Blenden;;5463.5;;7;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;3618.0;;0;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;3745.0;;1;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;3879.0;;2;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4025.5;;3;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4174.5;;4;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4480.0;;5;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4802.5;;6;ja
BC1623472;U6071D;U607103;Unterschrank 600mm;Unterschränke;;5463.5;;7;ja
BC1623472;UEP9071;UP9071;Eck-Passstück 90°, 90x90mm;Zubehör;;3618.0;;0;ja
BC1623472;UEP9071;UP9071;Eck-Passstück 90°, 90x90mm;Zubehör;;3745.0;;1;ja
BC1623472;UEP9071;UP9071;Eck-Passstück 90°, 90x90mm;Zubehör;;3879.0;;2;ja
BC1623472;UEP9071;UP9071;Eck-Passstück 90°, 90x90mm;Zubehör;;4025.5;;3;ja
BC1623472;UEP9071;UP9071;Eck-Passstück 90°, 90x90mm;Zubehör;;4174.5;;4;ja
BC1623472;UEP9071;UP9071;Eck-Passstück 90°, 90x90mm;Zubehör;;4480.0;;5;ja
BC1623472;UEP9071;UP9071;Eck-Passstück 90°, 90x90mm;Zubehör;;4802.5;;6;ja
BC1623472;UEP9071;UP9071;Eck-Passstück 90°, 90x90mm;Zubehör;;5463.5;;7;ja
BC1623472;U6071;U607102;Unterschrank 600mm;Unterschränke;;3618.0;;0;ja
BC1623472;U6071;U607102;Unterschrank 600mm;Unterschränke;;3745.0;;1;ja
BC1623472;U6071;U607102;Unterschrank 600mm;Unterschränke;;3879.0;;2;ja
BC1623472;U6071;U607102;Unterschrank 600mm;Unterschränke;;4025.5;;3;ja
BC1623472;U6071;U607102;Unterschrank 600mm;Unterschränke;;4174.5;;4;ja
BC1623472;U6071;U607102;Unterschrank 600mm;Unterschränke;;4480.0;;5;ja
BC1623472;U6071;U607102;Unterschrank 600mm;Unterschränke;;4802.5;;6;ja
BC1623472;U6071;U607102;Unterschrank 600mm;Unterschränke;;5463.5;;7;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3618.0;;0;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3745.0;;1;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3879.0;;2;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4025.5;;3;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4174.5;;4;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4480.0;;5;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4802.5;;6;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;5463.5;;7;ja
BC1623472;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;3618.0;;0;ja
BC1623472;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;3745.0;;1;ja
BC1623472;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;3879.0;;2;ja
BC1623472;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;4025.5;;3;ja
BC1623472;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;4174.5;;4;ja
BC1623472;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;4480.0;;5;ja
BC1623472;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;4802.5;;6;ja
BC1623472;HU6071;UH607107;Unterschrank 600mm;Unterschränke;;5463.5;;7;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3618.0;;0;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3745.0;;1;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3879.0;;2;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4025.5;;3;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4174.5;;4;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4480.0;;5;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4802.5;;6;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;5463.5;;7;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3618.0;;0;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3745.0;;1;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;3879.0;;2;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4025.5;;3;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4174.5;;4;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4480.0;;5;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;4802.5;;6;ja
BC1623472;US2A6071;U607128;Unterschrank 600mm;Unterschränke;;5463.5;;7;ja
BC1623472;H2A40201;H4020129;Geschirrschrank 400mm;Zubehör;;3618.0;;0;ja
BC1623472;H2A40201;H4020129;Geschirrschrank 400mm;Zubehör;;3745.0;;1;ja
BC1623472;H2A40201;H4020129;Geschirrschrank 400mm;Zubehör;;3879.0;;2;ja
BC1623472;H2A40201;H4020129;Geschirrschrank 400mm;Zubehör;;4025.5;;3;ja
BC1623472;H2A40201;H4020129;Geschirrschrank 400mm;Zubehör;;4174.5;;4;ja
BC1623472;H2A40201;H4020129;Geschirrschrank 400mm;Zubehör;;4480.0;;5;ja
BC1623472;H2A40201;H4020129;Geschirrschrank 400mm;Zubehör;;4802.5;;6;ja
BC1623472;H2A40201;H4020129;Geschirrschrank 400mm;Zubehör;;5463.5;;7;ja
BC1623472;H40201;H4020101;Geschirrschrank 400mm;Zubehör;;3618.0;;0;ja
BC1623472;H40201;H4020101;Geschirrschrank 400mm;Zubehör;;3745.0;;1;ja
BC1623472;H40201;H4020101;Geschirrschrank 400mm;Zubehör;;3879.0;;2;ja
BC1623472;H40201;H4020101;Geschirrschrank 400mm;Zubehör;;4025.5;;3;ja
BC1623472;H40201;H4020101;Geschirrschrank 400mm;Zubehör;;4174.5;;4;ja
BC1623472;H40201;H4020101;Geschirrschrank 400mm;Zubehör;;4480.0;;5;ja
BC1623472;H40201;H4020101;Geschirrschrank 400mm;Zubehör;;4802.5;;6;ja
BC1623472;H40201;H4020101;Geschirrschrank 400mm;Zubehör;;5463.5;;7;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3618.0;;0;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3745.0;;1;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3879.0;;2;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4025.5;;3;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4174.5;;4;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4480.0;;5;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4802.5;;6;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;5463.5;;7;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3618.0;;0;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3745.0;;1;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3879.0;;2;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4025.5;;3;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4174.5;;4;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4480.0;;5;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4802.5;;6;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;5463.5;;7;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3618.0;;0;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3745.0;;1;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3879.0;;2;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4025.5;;3;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4174.5;;4;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4480.0;;5;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4802.5;;6;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;5463.5;;7;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;3618.0;;0;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;3745.0;;1;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;3879.0;;2;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;4025.5;;3;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;4174.5;;4;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;4480.0;;5;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;4802.5;;6;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;5463.5;;7;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;3618.0;;0;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;3745.0;;1;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;3879.0;;2;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;4025.5;;3;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;4174.5;;4;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;4480.0;;5;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;4802.5;;6;ja
BC1623472;W4091;O409101;Oberschrank 400mm;Oberschränke;;5463.5;;7;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3618.0;;0;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3745.0;;1;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;3879.0;;2;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4025.5;;3;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4174.5;;4;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4480.0;;5;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;4802.5;;6;ja
BC1623472;W6091;O609101;Oberschrank 600mm;Oberschränke;;5463.5;;7;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;3618.0;;0;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;3745.0;;1;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;3879.0;;2;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;4025.5;;3;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;4174.5;;4;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;4480.0;;5;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;4802.5;;6;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;5463.5;;7;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;3618.0;;0;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;3745.0;;1;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;3879.0;;2;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;4025.5;;3;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;4174.5;;4;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;4480.0;;5;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;4802.5;;6;ja
BC1623472;APR4060;;*  600;Arbeitsplatten;;5463.5;;7;ja
BC1623474;H60201;H6020101;Geschirrschrank 600mm;Zubehör;;4320.3;;0;ja
BC1623474;H60201;H6020101;Geschirrschrank 600mm;Zubehör;;4473.3;;1;ja
BC1623474;H60201;H6020101;Geschirrschrank 600mm;Zubehör;;4637.8;;2;ja
BC1623474;H60201;H6020101;Geschirrschrank 600mm;Zubehör;;4825.3;;3;ja
BC1623474;H60201;H6020101;Geschirrschrank 600mm;Zubehör;;5029.3;;4;ja
BC1623474;H60201;H6020101;Geschirrschrank 600mm;Zubehör;;5379.8;;5;ja
BC1623474;H60201;H6020101;Geschirrschrank 600mm;Zubehör;;5783.3;;6;ja
BC1623474;H60201;H6020101;Geschirrschrank 600mm;Zubehör;;6570.8;;7;ja
BC1623474;G88L201;HG6020141;Geräte-Hochschrank 600mm;Hochschränke;;4320.3;;0;ja
BC1623474;G88L201;HG6020141;Geräte-Hochschrank 600mm;Hochschränke;;4473.3;;1;ja
BC1623474;G88L201;HG6020141;Geräte-Hochschrank 600mm;Hochschränke;;4637.8;;2;ja
BC1623474;G88L201;HG6020141;Geräte-Hochschrank 600mm;Hochschränke;;4825.3;;3;ja
BC1623474;G88L201;HG6020141;Geräte-Hochschrank 600mm;Hochschränke;;5029.3;;4;ja
BC1623474;G88L201;HG6020141;Geräte-Hochschrank 600mm;Hochschränke;;5379.8;;5;ja
BC1623474;G88L201;HG6020141;Geräte-Hochschrank 600mm;Hochschränke;;5783.3;;6;ja
BC1623474;G88L201;HG6020141;Geräte-Hochschrank 600mm;Hochschränke;;6570.8;;7;ja
BC1623474;U6071;U607102;Unterschrank 600mm;Unterschränke;;4320.3;;0;ja
BC1623474;U6071;U607102;Unterschrank 600mm;Unterschränke;;4473.3;;1;ja
BC1623474;U6071;U607102;Unterschrank 600mm;Unterschränke;;4637.8;;2;ja
BC1623474;U6071;U607102;Unterschrank 600mm;Unterschränke;;4825.3;;3;ja
BC1623474;U6071;U607102;Unterschrank 600mm;Unterschränke;;5029.3;;4;ja
BC1623474;U6071;U607102;Unterschrank 600mm;Unterschränke;;5379.8;;5;ja
BC1623474;U6071;U607102;Unterschrank 600mm;Unterschränke;;5783.3;;6;ja
BC1623474;U6071;U607102;Unterschrank 600mm;Unterschränke;;6570.8;;7;ja
BC1623474;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4320.3;;0;ja
BC1623474;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4473.3;;1;ja
BC1623474;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4637.8;;2;ja
BC1623474;U6071D;U607103;Unterschrank 600mm;Unterschränke;;4825.3;;3;ja
BC1623474;U6071D;U607103;Unterschrank 600mm;Unterschränke;;5029.3;;4;ja
BC1623474;U6071D;U607103;Unterschrank 600mm;Unterschränke;;5379.8;;5;ja
BC1623474;U6071D;U607103;Unterschrank 600mm;Unterschränke;;5783.3;;6;ja
BC1623474;U6071D;U607103;Unterschrank 600mm;Unterschränke;;6570.8;;7;ja
BC1623474;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;4320.3;;0;ja
BC1623474;GSBI6071;D607106;Front 600mm für integrierte;Fronten / Blenden;;4473.3;;1;ja
